danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,time_signature,duration_ms,explicit,track.name,track.popularity,track.album.name,key_name,mode_name,key_mode,billboard_year,billboard_rank,ARTIST,Hit
0.333,0.927,-8.55,0.0733,0.0029,0.000208,0.297,0.385,141.466,5QTxFnGygVM4jFQiBovmRo,4,308120,FALSE,(Don't Fear) The Reaper,72,Agents Of Fortune,A,minor,A minor,0,0,Blue Öyster Cult,0
0.591,0.804,-7.299,0.0454,0.327,5.98E-06,0.0818,0.658,111.457,7L3b6iaVhDVjfo52Hbvh9Z,4,329413,FALSE,Edge of Seventeen - 2016 Remaster,67,Bella Donna (2016 Remastered),C,major,C major,0,0,Stevie Nicks,0
0.456,0.863,-3.551,0.0894,0.133,0.0538,0.0553,0.532,135.962,7nemcVsXVFZF01iqpIIo2Y,4,301226,FALSE,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),69,High Voltage,D#,major,D# major,0,0,AC/DC,0
0.403,0.525,-9.287,0.0941,0.393,0,0.214,0.58,82.859,1CPmTJHyeVRWsc6Va27fpQ,4,226626,FALSE,Take Me To The Pilot,49,Elton John,F,major,F major,0,0,Elton John,0
0.652,0.583,-7.811,0.038,0.412,0,0.119,0.744,138.134,1Dg4dFJr3HW7sbA7vPejre,4,163600,FALSE,Eight Days A Week - Remastered 2009,62,Beatles For Sale (Remastered),A,major,A major,0,0,The Beatles,0
0.809,0.575,-12.176,0.0298,0.156,1.65E-06,0.0799,0.85,109.447,1lNRVjK8MukRZpeurYssIx,4,300209,FALSE,Shakedown Street - 2013 Remaster,53,Shakedown Street,C,major,C major,0,0,Grateful Dead,0
0.435,0.657,-8.868,0.0545,0.00983,0.00748,0.0923,0.209,118.704,39C5FuZ8C8M0QI8CrMsPkR,4,467640,FALSE,Foreplay / Long Time,59,Boston,F,major,F major,0,0,Boston,0
0.635,0.686,-15.648,0.053,0.209,0.0176,0.282,0.464,125.988,2EC9IJj7g0mN1Q5VrZkiYY,4,274746,FALSE,Rebel Rebel - 2016 Remaster,70,Diamond Dogs (2016 Remaster),A,major,A major,0,0,David Bowie,0
0.459,0.7,-4.751,0.0306,0.749,0,0.258,0.853,159.428,1gWj5OlKlZmBvtkYxluZux,4,120866,FALSE,409,39,Surfin' Safari (Remastered),G,major,G major,0,0,The Beach Boys,0
0.249,0.834,-8.21,0.0577,0.0738,9.48E-05,0.0924,0.338,118.223,5EWPGh7jbTNO2wakv8LjUI,4,547106,FALSE,Free Bird,75,Pronounced' Leh-'Nerd 'Skin-'Nerd,C,major,C major,0,0,Lynyrd Skynyrd,0
0.548,0.691,-13.553,0.0369,0.015,0.106,0.144,0.667,137.145,4KfSdst7rW39C0sfhArdrz,4,261933,FALSE,Barracuda,72,Little Queen,E,minor,E minor,0,0,Heart,0
0.445,0.706,-9.803,0.0461,0.234,0.000252,0.205,0.768,80.823,43DeSV93pJPT4lCZaWZ6b1,4,266720,FALSE,The Boys Are Back In Town,71,Jailbreak (Deluxe Edition),G#,major,G# major,0,0,Thin Lizzy,0
0.493,0.586,-13.916,0.046,0.0202,0.00106,0.102,0.656,113.618,4MYb7NWLwXNDB7bYs3HeX8,4,232533,FALSE,Slow Ride,65,Slow Ride / Save Your Loving (For Me),D,major,D major,0,0,Foghat,0
0.197,0.796,-7.335,0.0645,0.000541,0.417,0.187,0.522,175.02,5u5qlnyVaewWugJIjzilIc,4,261385,FALSE,Smokin',60,Boston,D,major,D major,0,0,Boston,0
0.602,0.877,-6.606,0.0515,0.000343,0.635,0.0551,0.617,123.679,18URo35acNKRTHfEdjTcGn,4,247962,FALSE,Photograph,65,Pyromania,E,major,E major,0,0,Def Leppard,0
0.267,0.953,-4.899,0.096,0.00211,0,0.283,0.568,84.989,0PdM2a6oIjqepoEfcJo0RO,4,267306,FALSE,Pour Some Sugar On Me - Remastered 2017,72,Hysteria (Super Deluxe),C#,minor,C# minor,0,0,Def Leppard,0
0.493,0.376,-15.045,0.0435,0.0241,0.792,0.102,0.419,86.47,2XHjFJVXYlEzoDvN82h8s5,4,315400,FALSE,Rocky Mountain Way,59,"The Smoker You Drink, The Player You Get",E,major,E major,0,0,Joe Walsh,0
0.556,0.931,-6.125,0.0429,0.097,0.00182,0.231,0.7,128.001,6MumccCPd4N6qBVdl0gSeM,4,209586,FALSE,Jamie's Cryin' - 2015 Remaster,54,Van Halen (Remastered),G#,major,G# major,0,0,Van Halen,0
0.458,0.364,-13.126,0.0431,0.467,0,0.197,0.3,154.215,2PuUFT13yCzUOZun94WOXv,4,444053,FALSE,Suite: Judy Blue Eyes - 2005 Remaster,58,"Crosby, Stills & Nash",A,major,A major,0,0,"Crosby, Stills & Nash",0
0.526,0.978,-5.436,0.108,0.00122,4.75E-05,0.0744,0.451,141.167,05RgAMGypEvqhNs5hPCbMS,4,210226,FALSE,Panama - 2015 Remaster,72,1984 (Remastered),G#,major,G# major,0,0,Van Halen,0
0.786,0.555,-10.276,0.0471,0.454,0.0173,0.0826,0.673,95.1,1PehfITh0TTRx3LkDdV4h3,4,261373,FALSE,Fame - 2016 Remaster,57,Young Americans (2016 Remaster),A#,major,A# major,0,0,David Bowie,0
0.407,0.834,-9.224,0.208,0.0734,0.00021,0.241,0.71,121.38,3UDmHZcBTQp8Iu8droNtUl,4,205293,FALSE,Revolution - Remastered 2009,57,The Beatles 1967 - 1970 (Remastered),F#,major,F# major,0,0,The Beatles,0
0.9,0.709,-12.683,0.0636,0.296,0.00047,0.0863,0.897,105.822,74iQ3gahRTOGc19bYadBE3,4,291320,FALSE,Thank You (Falettinme Be Mice Elf Agin) - Single Version,55,Greatest Hits,A,major,A major,0,0,Sly & The Family Stone,0
0.773,0.721,-12.574,0.0294,0.232,1.61E-05,0.0349,0.971,110.383,0YWUf0FuvbOvAlrOAVaH8S,4,271493,FALSE,Keep It Comin' Love,47,"KC & the Sunshine Band, Pt. 3... and More",D#,major,D# major,0,0,KC & The Sunshine Band,0
0.757,0.603,-12.087,0.0548,0.0327,4.05E-06,0.204,0.589,134.89,0Ya8H9JmT4ewIx9cyejwqW,4,302693,FALSE,Mony Mony,50,Vital Idol,A#,minor,A# minor,0,0,Billy Idol,0
0.448,0.55,-7.427,0.026,0.0226,0.205,0.0425,0.709,81.814,3fgch6faHYPKqE6C3hIYfo,4,224549,FALSE,In the City - 2013 Remaster,51,The Long Run (2013 Remaster),A,major,A major,0,0,Eagles,0
0.601,0.859,-5.263,0.0276,0.000359,0.00124,0.0871,0.446,125.145,1UBQ5GK8JaQjm5VbkBZY66,4,258026,FALSE,Sharp Dressed Man - 2008 Remaster,71,Eliminator,F,major,F major,0,0,ZZ Top,0
0.682,0.711,-7.637,0.0325,0.179,9.53E-05,0.126,0.766,129.546,0fsj3HxzBHev6EJ7OLFE3r,4,224533,FALSE,Double Vision,54,Double Vision (Expanded),A,minor,A minor,0,0,Foreigner,0
0.479,0.944,-5.167,0.115,0.00206,0.0283,0.356,0.572,153.45,5LI7PoHEolR8plrf3I16sq,4,163800,FALSE,Fire,57,Are You Experienced,A,major,A major,0,0,Jimi Hendrix,0
0.465,0.907,-6.404,0.113,0.0241,0.00118,0.13,0.681,117.293,6kooDsorCpWVMGc994XjWN,4,238973,FALSE,Black Betty,68,Ram Jam,B,minor,B minor,0,0,Ram Jam,0
0.673,0.581,-10.205,0.029,0.223,0.000206,0.063,0.818,130.771,4IU1RL4BKvFyXtbTwaHAvW,4,211386,FALSE,Ventura Highway,69,Homecoming,D,major,D major,0,0,America,0
0.703,0.529,-11.112,0.1,0.0168,0.00057,0.911,0.772,128.059,1MQWtVcs0PKsY4PA6ZvLiy,4,179426,FALSE,Dance to the Music,56,Dance To The Music,G,major,G major,0,0,Sly & The Family Stone,0
0.594,0.889,-7.775,0.246,0.768,0,0.124,0.8,116.187,1zW2csx1vVJrKfvDrFQNVt,4,221704,FALSE,Jump in the Line,61,Jump Up Calypso,F,major,F major,0,0,Harry Belafonte,0
0.698,0.608,-9.571,0.0691,0.59,0.00148,0.155,0.779,140.901,4vGQNeWAh2WKPYsqhp5wSg,4,243106,FALSE,Got to Get You Into My Life,52,"The Best Of Earth, Wind & Fire Vol. 1",G#,major,G# major,0,0,"Earth, Wind & Fire",0
0.554,0.815,-12.481,0.0409,0.0111,0.0486,0.0511,0.6,90.889,5R0v2GLujsGk37QCkGdvMQ,4,295333,FALSE,Rock Lobster,40,Rock Lobster (45 Version) / 6060-842,C#,major,C# major,0,0,The B-52's,0
0.641,0.834,-7.831,0.242,0.626,0.000534,0.131,0.849,120.948,3Lbxie6whOW4eMt4jtI32k,4,116026,FALSE,Yakety Yak - 2007 Remaster,58,There's A Riot Goin' On: The Coasters On Atco,G,major,G major,0,0,The Coasters,0
0.763,0.656,-6.86,0.0417,0.549,0,0.125,0.926,118.394,4CoGNqLap7UGU5Q3VdKug0,4,156173,FALSE,Ain't Too Proud To Beg,62,Gettin' Ready (Expanded Edition),C,major,C major,0,0,The Temptations,0
0.812,0.644,-10.761,0.0493,0.0877,0.785,0.0563,0.989,140.075,7Bz8yww6UMbTgTVLG6zbI4,4,190826,FALSE,Low Rider,65,Why Can't We Be Friends?,C,major,C major,0,0,War,0
0.59,0.737,-5.867,0.0384,0.404,0,0.108,0.877,132.966,676Rf0qIOh2gKNEl9TnCOx,4,164160,FALSE,Get Ready,58,Gettin' Ready (Expanded Edition),G,major,G major,0,0,The Temptations,0
0.618,0.748,-8.905,0.358,0.0384,4.10E-06,0.0473,0.663,134.114,3EYOJ48Et32uATr9ZmLnAo,4,191946,FALSE,Roxanne,76,Outlandos D'Amour (Remastered 2003),C,major,C major,0,0,The Police,0
0.639,0.938,-2.729,0.0433,0.0531,0,0.617,0.886,112.012,7gA5OQWsvAY7HhazroFuwI,4,249426,FALSE,"Save Me, San Francisco",49,"Save Me, San Francisco (Golden Gate Edition)",D,major,D major,0,0,Train,0
0.613,0.82,-10.175,0.0737,0.181,1.45E-06,0.049,0.465,115.125,1hRDHWWealh2Pk3fnpIe75,4,290160,FALSE,Love Rollercoaster,56,Honey,C,major,C major,0,0,Ohio Players,0
0.596,0.58,-9.72,0.0446,0.256,0,0.1,0.884,107.182,7fu3Tv5rcoGD1PZV7s57WW,4,202573,FALSE,Rock the Boat,62,Freedom for the Stallion (Expanded Edition),D#,major,D# major,0,0,Hues Corporation,0
0.821,0.721,-10.401,0.0515,0.0816,7.37E-06,0.0664,0.885,105.866,687YZan9Gol1UVvbpUSO6Y,4,252373,FALSE,I Wish,63,Songs In The Key Of Life,A#,minor,A# minor,0,0,Stevie Wonder,0
0.62,0.604,-9.088,0.0261,0.0133,0.102,0.104,0.857,126.576,55mQhobuwtY7lfLAXylg1k,4,216626,FALSE,You Make Loving Fun - 2004 Remaster,54,Rumours (Super Deluxe),G,minor,G minor,0,0,Fleetwood Mac,0
0.655,0.606,-10.385,0.0285,0.0603,0.0789,0.0757,0.765,110.061,608xszaAxVh4m7NcKJiAbF,4,291685,FALSE,One of These Nights - 2013 Remaster,68,One of These Nights (2013 Remaster),G,major,G major,0,0,Eagles,0
0.716,0.85,-9.949,0.0426,0.0631,0.00133,0.189,0.821,125.474,0dMd4rilfd6gPbXaLpNYhu,4,222600,FALSE,Higher Ground,62,Innervisions,G#,major,G# major,0,0,Stevie Wonder,0
0.654,0.743,-7.44,0.0605,0.0125,0.0272,0.153,0.632,114.846,3ix6K4wZY29bCujrSznwFZ,4,457675,FALSE,Let's Dance - 2018 Remaster,67,Let's Dance (2018 Remaster),A#,minor,A# minor,0,0,David Bowie,0
0.775,0.476,-8.539,0.0355,0.191,0,0.132,0.928,131.4,75t6tcHkZDFKLKJwjXFMtq,4,160360,FALSE,Treat Her Like A Lady,45,The Story Of Cornelius Brothers & Sister Rose,B,minor,B minor,0,0,Cornelius Brothers & Sister Rose,0
0.573,0.641,-9.196,0.0443,0.235,0.00414,0.859,0.613,88.862,4JjcCdm0RSPuvQWnZyrNkm,4,271373,FALSE,Nights On Broadway,51,Main Course,F,major,F major,0,0,Bee Gees,0
0.665,0.782,-8.438,0.0307,0.12,4.19E-06,0.125,0.731,137.453,29b2b96jozyD9GPCkOrVLs,4,169000,FALSE,Day Tripper - Remastered 2015,64,1 (Remastered),F#,minor,F# minor,0,0,The Beatles,0
0.597,0.271,-17.293,0.0394,0.766,0.0119,0.0933,0.338,76.271,1oht5GevPN9t1T3kG1m1GO,4,203613,FALSE,Fire and Rain - 2019 Remaster,69,Sweet Baby James (2019 Remaster),F,major,F major,0,0,James Taylor,0
0.774,0.698,-7.5,0.0481,0.157,0.00027,0.0684,0.969,122.325,5W5FVsgGCe3T9nIMkiXqNo,4,203866,FALSE,Sing a Song,55,Gratitude,A,major,A major,0,0,"Earth, Wind & Fire",0
0.744,0.487,-11.05,0.035,0.115,0.0123,0.115,0.879,124.896,5Qhfo6ZqoA2oPF5uFf43L3,4,354266,FALSE,Silly Love Songs,46,Wingspan,C,major,C major,0,0,Wings,0
0.728,0.718,-5.281,0.0501,0.0848,0,0.0579,0.733,95.922,6gTrbqZnyljwXdYQTyBkSx,4,219466,FALSE,You Make Me Feel Like Dancing - Remastered,59,Endless Flight,G#,minor,G# minor,0,0,Leo Sayer,0
0.483,0.677,-5.91,0.0593,0.283,0,0.321,0.842,170.72,3SdingSsFcZDZAyvcJbgAw,4,131866,FALSE,Can't Buy Me Love - Remastered 2009,63,A Hard Day's Night (Remastered),C,major,C major,0,0,The Beatles,0
0.468,0.607,-11.367,0.0336,0.072,0.000852,0.225,0.886,98.429,3MODES4TNtygekLl146Dxd,4,263333,FALSE,Ramble On - 1990 Remaster,68,Led Zeppelin II (1994 Remaster),A,major,A major,0,0,Led Zeppelin,0
0.82,0.464,-8.45,0.0481,0.156,0,0.101,0.872,109.374,5Vrczz39CvlD3OGCa6utoA,4,207306,FALSE,Grease - 2007 Remaster,62,Frankie Valli...Is The Word,B,major,B major,0,0,Frankie Valli,0
0.552,0.947,-4.671,0.15,0.000652,0.00025,0.0637,0.465,127.631,6QDbGdbJ57Mtkflsg42WV5,4,282746,FALSE,Hot for Teacher - 2015 Remaster,65,1984 (Remastered),D,major,D major,0,0,Van Halen,0
0.709,0.571,-13.25,0.039,0.247,0.014,0.114,0.779,124.739,4kRMsLX7bJqjIfK44qJ9h6,4,225333,FALSE,Hold Me,58,Greatest Hits,A#,major,A# major,0,0,Fleetwood Mac,0
0.931,0.801,-10.725,0.0548,0.496,0.379,0.0563,0.971,119.533,37d8O4cIq36tssCoJnhJxg,4,132040,FALSE,Boogie Shoes - 2004 Remaster,60,KC & the Sunshine Band,E,major,E major,0,0,KC & The Sunshine Band,0
0.67,0.698,-13.009,0.136,0.361,0,0.459,0.935,125.144,0MOwFENfV5Q94mUU3F4Nk5,4,130253,FALSE,King Tut - 45 Version,31,King Tut / Sally Goodin / Hoedown at Alice's (45 Version),A,major,A major,0,0,Steve Martin and The Toot Uncommons,0
0.519,0.85,-6.777,0.0678,0.0457,0,0.233,0.749,123.419,7CZiDzGVjUssMSOXrDNYHL,4,189680,FALSE,Ticket To Ride - Remastered 2009,62,Help! (Remastered),A,major,A major,0,0,The Beatles,0
0.864,0.826,-5.496,0.0814,0.23,2.36E-06,0.0663,0.596,118.955,2QSUyofqpGDCo026OPiTBQ,4,373747,FALSE,1999 - 2019 Remaster,56,1999,A#,major,A# major,0,0,Prince,0
0.556,0.57,-9.472,0.0393,0.0118,0.000526,0.198,0.304,126.01,6rLqjzGV5VMLDWEnuUqi8q,4,165226,FALSE,Dancing In The Street - Stereo,64,Dance Party,D,major,D major,0,0,Martha Reeves & The Vandellas,0
0.563,0.865,-5.277,0.16,0.0472,0.000191,0.77,0.601,156.271,7hQJA50XrCWABAu5v6QZ4i,4,209413,FALSE,Don't Stop Me Now - Remastered 2011,71,Jazz (Deluxe Remastered Version),F,major,F major,0,0,Queen,0
0.66,0.748,-11.206,0.0284,0.0993,0.00585,0.283,0.972,143.549,7zMUCLm1TN9o9JlLISztxO,4,170293,FALSE,Burning Love,71,Elvis (Fool),D,major,D major,0,0,Elvis Presley,0
0.725,0.577,-6.487,0.0336,0.609,0.00112,0.242,0.826,117.691,0vhCcrN8ULryq1KuEEYlm2,4,146373,FALSE,Do It Again - Remastered 2001,43,20/20 (Remastered),D#,major,D# major,0,0,The Beach Boys,0
0.59,0.546,-10.213,0.0436,0.301,0,0.0936,0.855,114.04,3v8d3ku3kiTZVPxEt7a2dE,4,168640,FALSE,The Wanderer,57,Runaround Sue,G,major,G major,0,0,Dion,0
0.784,0.713,-6.865,0.0339,0.447,0.14,0.0904,0.97,115.443,2M2WJ7gBlcKNxdhyfPp9zY,4,220560,FALSE,Best of My Love,68,Rejoice,C,major,C major,0,0,The Emotions,0
0.512,0.56,-10.429,0.0412,0.00156,0.000168,0.646,0.551,87.277,1rwGdnrtWnPYBipRrjnzEm,4,197440,FALSE,O-o-h Child,55,Stairsteps (Expanded Edition),C#,major,C# major,0,0,The Five Stairsteps,0
0.56,0.515,-9.676,0.0446,0.57,0,0.449,0.795,137.816,3QdzMMHt87dRzBKaQ9DBLG,4,153293,FALSE,It's A Sunshine Day,39,The Kids From The Brady Bunch,C#,major,C# major,0,0,The Brady Bunch,0
0.618,0.588,-11.624,0.0735,0.0128,0.0266,0.351,0.768,86.903,76ICmoJ4PcoMWoooaTxnQs,4,146973,FALSE,Land of 1000 Dances,64,The Exciting Wilson Pickett,D,major,D major,0,0,Wilson Pickett,0
0.441,0.444,-10.434,0.0266,0.724,8.17E-06,0.15,0.363,95.11,2Ib1eqrDO3CO0BBeEbk6sG,4,247746,FALSE,Strange Magic,52,All Over The World: The Very Best Of ELO,A,minor,A minor,0,0,Electric Light Orchestra,0
0.9,0.845,-7.306,0.257,0.465,0,0.0724,0.914,111.187,7sZDbHZiuHEzS00vzCuhqS,4,427360,FALSE,Rapper's Delight,51,The Showdown: The Sugarhill Gang vs. Grandmaster Flash & The Furious Five,B,minor,B minor,0,0,The Sugarhill Gang,0
0.436,0.81,-8.443,0.0454,0.455,2.24E-06,0.331,0.759,147.14,4MFU8kCLOQD9nV03Gfvrkn,4,142533,FALSE,Do You Wanna Dance?,40,50 Big Ones: Greatest Hits,A#,major,A# major,0,0,The Beach Boys,0
0.581,0.624,-8.346,0.0777,0.0987,0,0.0411,0.637,139.714,4vO9dmzNRqDhFY3jD1a3P7,4,151293,FALSE,Mississippi Queen,69,Climbing!,A,major,A major,0,0,Mountain,0
0.426,0.921,-2.469,0.0529,0.000793,1.38E-06,0.169,0.895,187.415,2HZGsnMByx3V8KmNW6LqWF,4,126453,FALSE,Rockaway Beach - 2017 Remaster,53,Rocket to Russia (40th Anniversary Deluxe Edition),D,major,D major,0,0,Ramones,0
0.62,0.54,-14.636,0.0422,0.349,2.53E-05,0.187,0.759,118.823,20zOIoex7YchUh87d8tlvg,4,303533,FALSE,Boogie Nights,0,Too Hot To Handle,E,minor,E minor,0,0,Heatwave,0
0.478,0.95,-3.442,0.0526,0.243,0.000852,0.114,0.854,147.069,18fIsTimWvKXA2whjHYON3,4,227630,FALSE,Little Guitars - 2015 Remaster,45,Diver Down (Remastered),F,major,F major,0,0,Van Halen,0
0.634,0.677,-7.19,0.0448,0.318,0,0.0902,0.939,95.792,5qyq1H5OPMlfuvZQ1wQNo7,4,179120,FALSE,(Your Love Keeps Lifting Me) Higher & Higher,69,Higher And Higher,D,major,D major,0,0,Jackie Wilson,0
0.472,0.9,-6.406,0.0582,0.148,0.000297,0.34,0.42,95.826,3KhF2YiNpJvGpfiCW45R6D,4,214960,FALSE,Runnin' with the Devil - 2015 Remaster,66,Van Halen (Remastered),G#,minor,G# minor,0,0,Van Halen,0
0.311,0.325,-9.042,0.0283,0.0469,0,0.139,0.668,65.09,25yQPHgC35WNnnOUqFhgVR,1,208466,FALSE,Lucy In The Sky With Diamonds - Remastered 2009,64,Sgt. Pepper's Lonely Hearts Club Band (Remastered),D,major,D major,0,0,The Beatles,0
0.761,0.711,-7.989,0.0604,0.0174,0.000101,0.0652,0.947,105.448,6qUEOWqOzu1rLPUPQ1ECpx,4,310386,FALSE,Walk This Way (feat. Aerosmith),66,Raising Hell,A,major,A major,0,0,Run–D.M.C.,0
0.534,0.461,-6.603,0.0361,0.468,6.43E-05,0.036,0.783,95.105,6g14FUj5zU9FDRwBi963vS,4,213533,FALSE,My Kinda Lover - Remastered 2010,60,Don't Say No (Remastered 2010),A,minor,A minor,0,0,Billy Squier,0
0.55,0.739,-6.677,0.0365,0.151,1.38E-05,0.39,0.611,128.101,4gvB1f0jMDIgS5jeV7csHA,4,226133,FALSE,I'm Alive,28,ELO 50th Anniversary Vol. 2,D,major,D major,0,0,Electric Light Orchestra,0
0.435,0.345,-8.685,0.03,0.764,2.19E-05,0.0965,0.229,71.811,1Xo7PJc8MKOHdwRLl62nCT,4,279813,FALSE,Telephone Line,33,All Over The World: The Very Best Of ELO,A,major,A major,0,0,Electric Light Orchestra,0
0.898,0.271,-12.238,0.091,0.0135,0.00138,0.0461,0.742,111.485,62LJFaYihsdVrrkgUOJC05,4,226240,FALSE,Kiss,70,Parade - Music from the Motion Picture Under the Cherry Moon,G,major,G major,0,0,Prince,0
0.79,0.41,-13.241,0.0343,0.263,0.00314,0.174,0.815,112.345,4eGHlplaq1ME8oetnTuFFf,4,159000,FALSE,Soul Man,64,Soul Men,C,major,C major,0,0,Sam & Dave,0
0.439,0.794,-11.792,0.0633,0.159,1.69E-06,0.434,0.748,145.056,6yBbmHFTxihIDFAerzDMGi,4,186600,FALSE,Hold On Tight,57,Time,G,major,G major,0,0,Electric Light Orchestra,0
0.551,0.86,-7.839,0.0796,0.262,4.57E-06,0.0558,0.723,136.921,78JmElAFmrPNhLjovDR9Jm,4,141506,FALSE,All Day and All of the Night,64,Kinks (Deluxe),G,major,G major,0,0,The Kinks,0
0.697,0.813,-8.89,0.0315,0.0989,0.0232,0.583,0.85,95.301,7kv7zBjMtVf0eIJle2VZxn,4,180026,FALSE,Southern Nights,67,Southern Nights,B,minor,B minor,0,0,Glen Campbell,0
0.917,0.823,-8.445,0.0368,0.167,0.000945,0.0258,0.969,132.56,3FZB0xezeoc1ddx72eg7iF,4,211413,FALSE,Boogie Fever,45,Showcase,G,minor,G minor,0,0,The Sylvers,0
0.476,0.677,-11.175,0.0365,0.211,0,0.0601,0.691,170.879,6fsSZbNL7XP9gf1kJ2l155,4,158000,FALSE,"Gypsys, Tramps & Thieves",54,"Gypsys, Tramps & Thieves",C,major,C major,0,0,Cher,0
0.573,0.939,-6.441,0.0808,0.493,0,0.0994,0.963,137.382,29SyMC0plk6qw8NMF7lfRL,4,134253,FALSE,You Really Got Me,68,Kinks (Deluxe),G#,major,G# major,0,0,The Kinks,0
0.533,0.376,-11.913,0.0393,0.0302,0.248,0.0926,0.187,165.007,2EqlS6tkEnglzr7tkKAAYD,4,259946,FALSE,Come Together - Remastered 2009,74,Abbey Road (Remastered),A,minor,A minor,0,0,The Beatles,0
0.619,0.22,-13.843,0.0672,0.782,1.19E-05,0.124,0.426,75.143,3M8FzayQWtkvOhqMn2V4T2,4,258834,FALSE,Lean on Me,67,Still Bill,C,major,C major,0,0,Bill Withers,0
0.586,0.253,-11.93,0.0538,0.604,0,0.3,0.718,108.168,7fQ3PYTYdu208fQ3JEm2U7,1,147293,FALSE,Ain't That A Kick In The Head,58,"Dean Martin: The Capitol Recordings, Vol. 11 (1960-1961)",F#,minor,F# minor,0,0,Dean Martin,0
0.376,0.67,-9.273,0.0854,0.0727,2.52E-06,0.0718,0.837,185.503,3ZxfehzRtB3oJcBuxWXFZQ,4,169293,FALSE,It's Your Thing,57,It's Our Thing,A#,major,A# major,0,0,The Isley Brothers,0
0.622,0.54,-13.99,0.0261,0.017,0.00771,0.265,0.847,130.879,19Ym5Sg0YyOCa6ao21bdoG,4,264906,FALSE,Gypsy,69,Greatest Hits,F,major,F major,0,0,Fleetwood Mac,0
0.68,0.877,-10.241,0.0353,0.191,0.000656,0.349,0.922,108.674,1qiQduM84A0VeH8Y2uAbqi,4,185106,FALSE,That's the Way (I Like It) - 2004 Remaster,59,KC & the Sunshine Band,F,minor,F minor,0,0,KC & The Sunshine Band,0
0.53,0.864,-4.948,0.061,0.000753,0.000459,0.354,0.484,166.312,4TIJ7zSBNejpoIPaWpWRKc,4,288533,FALSE,Rebel Yell,71,Rebel Yell,E,minor,E minor,0,0,Billy Idol,0
0.541,0.727,-7.509,0.0384,7.37E-05,0.717,0.232,0.91,139.239,1ABegtCPBMMJaMpfDyATjE,4,163080,FALSE,Birthday - Remastered 2009,51,The Beatles (Remastered),D,major,D major,0,0,The Beatles,0
0.788,0.461,-11.704,0.0556,0.528,2.69E-05,0.0886,0.906,76.669,4DpBfWl3q8e0gGB76lAaox,1,229009,FALSE,Fire on the Mountain - 2013 Remaster,53,Shakedown Street,C#,minor,C# minor,0,0,Grateful Dead,0
0.64,0.878,-6.481,0.0335,0.17,0.000232,0.0632,0.795,115.7,3b5FY5QJnk1TNJeQO8DsvG,4,243573,FALSE,Don't Bring Me Down,37,All Over The World: The Very Best Of ELO,D,major,D major,0,0,Electric Light Orchestra,0
0.623,0.68,-13.255,0.0282,0.0056,0.000425,0.148,0.737,129.713,22CIOfLZB9z8He7WgHYAgH,4,240419,FALSE,Two Tickets to Paradise (2022 Remaster),60,Eddie Money (2022 Remaster),D,major,D major,0,0,Eddie Money,0
0.365,0.382,-7.344,0.0295,0.382,5.08E-06,0.0661,0.268,148.363,1pzJboOZaDNwshBnOlNh3a,3,273880,FALSE,1+1,54,4,F#,major,F# major,0,0,Beyoncé,0
0.71,0.788,-9.783,0.0376,0.219,6.05E-05,0.357,0.841,125.008,0AO6H4lEJhuqWcmIebNhKO,4,208266,FALSE,1/2/03,37,Let It Loose,G,major,G major,0,0,Gloria Estefan,0
0.767,0.787,-9.897,0.0331,0.0163,0.583,0.0513,0.964,126.879,5QLHGv0DfpeXLNFo7SFEy1,4,266200,FALSE,1979 - Remastered 2012,74,Mellon Collie And The Infinite Sadness (Deluxe Edition),D#,major,D# major,0,0,The Smashing Pumpkins,0
0.606,0.887,-4.404,0.0598,0.000242,0,0.337,0.903,119.974,5oQcOu1omDykbIPSdSQQNJ,4,193000,FALSE,1985,67,A Hangover You Don't Deserve,E,major,E major,0,0,Bowling For Soup,0
0.696,0.699,-4.971,0.112,0.331,0,0.294,0.75,146.98,59w92PVZzDQmZkEAnYxfCI,4,186636,FALSE,#1 Fan,37,Girlfriend,D,major,D major,0,0,THE DRIVER ERA,0
0.473,0.203,-12.627,0.102,0.941,0,0.126,0.419,168.884,4wcBRRpIfesgcyUtis7PEg,4,163586,TRUE,"1 step forward, 3 steps back",74,SOUR,D,major,D major,0,0,Olivia Rodrigo,0
0.351,0.368,-8.132,0.0557,0.488,0.00603,0.124,0.362,84.224,385VOmGbguaPG57TgoW8Lh,4,150781,FALSE,24 Hours,52,Wonder,F,major,F major,0,0,Shawn Mendes,0
0.721,0.769,-4.111,0.105,0.0922,0,0.0817,0.915,155.932,2rmwqU7yzTvzkiaRV53DpT,4,187107,FALSE,2 Be Loved (Am I Ready),78,Special,G,major,G major,0,0,Lizzo,0
0.853,0.884,-6.771,0.0836,0.0394,6.83E-06,0.0313,0.668,124.542,4ZnKSrukEcPuMxGrcZEEh1,4,333624,FALSE,2 Legit 2 Quit,47,Too Legit To Quit,C#,major,C# major,0,0,MC Hammer,0
0.472,0.448,-7.272,0.326,0.113,0,0.0914,0.636,166.077,2ZltjIqztEpZtafc8w0I9t,4,234215,TRUE,3005,25,Because the Internet,F#,minor,F# minor,0,0,Childish Gambino,0
